"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales","by"
19333,"Not Specified",0.1,5.98,5.35,1364,"Chris Ford","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1947",0.4,"United States","East","Maryland","Camp Springs",20746,2015-03-17,2015-03-17,89994,-90.26,10,57.34,"Order.ID"
20539,"Medium",0.03,73.98,14.52,1367,"James Hunter","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Keytronic French Keyboard",0.65,"United States","Central","Texas","Lubbock",79424,2015-01-07,2015-01-10,90513,-326.2316,1,79.02,"Order.ID"
26034,"Medium",0.09,4.55,1.49,1368,"Patsy Harmon","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Presstex Flexible Ring Binders",0.35,"United States","Central","Texas","Lufkin",75901,2015-03-23,2015-03-25,90514,16.898,6,25.45,"Order.ID"
26035,"Medium",0.07,9.78,5.76,1369,"Joe D Dean","Express Air","Consumer","Office Supplies","Envelopes","Small Box","Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",0.35,"United States","Central","Texas","Mansfield",76063,2015-03-23,2015-03-25,90514,20.14,11,110.72,"Order.ID"
24534,"Critical",0.06,44.01,3.5,1374,"Earl Buck","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors",0.59,"United States","West","California","Stockton",95207,2015-06-07,2015-06-08,88212,-21.232,1,46.94,"Order.ID"
19932,"Low",0.05,2.89,0.5,1380,"Jeanne Walker","Regular Air","Home Office","Office Supplies","Labels","Small Box","Avery 498",0.38,"United States","East","New Hampshire","Portsmouth",3801,2015-06-27,2015-07-03,88213,18.0642,9,26.18,"Order.ID"
19018,"Medium",0.03,2.23,4.57,1383,"Christina Hanna","Regular Air","Consumer","Furniture","Office Furnishings","Small Pack","Eldon Pizzaz™ Desk Accessories",0.41,"United States","West","Utah","West Valley City",84120,2015-05-01,2015-05-02,89406,-93.25,12,28.66,"Order.ID"
25790,"Not Specified",0.07,11.29,5.03,1384,"George McLamb","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","X-Rack™ File for Hanging Folders",0.59,"United States","South","Virginia","Alexandria",22304,2015-06-30,2015-07-02,89407,-163.03,11,123.18,"Order.ID"
22984,"Low",0.02,70.97,3.5,1384,"George McLamb","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge",0.59,"United States","South","Virginia","Alexandria",22304,2015-06-07,2015-06-14,89408,23.6159999999999,21,1533.59,"Order.ID"
18970,"Critical",0.06,1.74,4.08,1389,"Jean Khan","Regular Air","Corporate","Furniture","Office Furnishings","Small Pack","Eldon Regeneration Recycled Desk Accessories, Smoke",0.53,"United States","West","California","Menlo Park",94025,2015-01-25,2015-01-26,88726,-11.0732,1,2.77,"Order.ID"
19852,"High",0.08,2.62,0.8,1389,"Jean Khan","Express Air","Small Business","Office Supplies","Rubber Bands","Wrap Bag","Staples Metal Binder Clips",0.39,"United States","West","California","Menlo Park",94025,2015-05-13,2015-05-15,88728,21.7695,12,31.55,"Order.ID"
19111,"High",0.09,2.61,0.5,1389,"Jean Khan","Regular Air","Consumer","Office Supplies","Labels","Small Box","Avery 494",0.39,"United States","West","California","Menlo Park",94025,2015-06-03,2015-06-05,88729,29.3802,17,42.58,"Order.ID"
18702,"Critical",0.1,8.17,1.69,1390,"Hazel Jones","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",0.38,"United States","West","California","Stockton",95207,2015-05-16,2015-05-16,88731,100.2984,19,145.36,"Order.ID"
18703,"Critical",0.03,110.99,2.5,1390,"Hazel Jones","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","T18",0.57,"United States","West","California","Stockton",95207,2015-05-16,2015-05-18,88731,2495.3988,38,3616.52,"Order.ID"
20523,"Not Specified",0,2.88,0.7,1391,"Carolyn Greer","Express Air","Consumer","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 340",0.56,"United States","West","California","Sunnyvale",94086,2015-04-24,2015-04-24,88727,-0.109999999999999,1,7.96,"Order.ID"
20163,"Low",0.07,12.28,6.13,1391,"Carolyn Greer","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Recycled Eldon Regeneration Jumbo File",0.57,"United States","West","California","Sunnyvale",94086,2015-05-03,2015-05-10,88730,15.236,33,389.59,"Order.ID"
5297,"Not Specified",0,8.6,6.19,1402,"Wesley Tate","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Printable Repositionable Plastic Tabs",0.38,"United States","Central","Illinois","Chicago",60653,2015-01-15,2015-01-15,37729,-42.8536,48,447.89,"Order.ID"
6080,"Medium",0.04,30.73,4,1402,"Wesley Tate","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","Fellowes 17-key keypad for PS/2 interface",0.75,"United States","Central","Illinois","Chicago",60653,2015-01-21,2015-01-22,43079,-20.79,48,1420.84,"Order.ID"
23297,"Not Specified",0,8.6,6.19,1405,"Crystal Floyd","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Printable Repositionable Plastic Tabs",0.38,"United States","Central","Michigan","Battle Creek",49017,2015-01-15,2015-01-15,86144,-33.21154,12,111.97,"Order.ID"
24080,"Medium",0.04,30.73,4,1405,"Crystal Floyd","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","Fellowes 17-key keypad for PS/2 interface",0.75,"United States","Central","Michigan","Battle Creek",49017,2015-01-21,2015-01-22,86145,-20.79,12,355.21,"Order.ID"
19417,"Medium",0,65.99,5.26,1410,"Charles Ward","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","g520",0.59,"United States","West","California","Moreno Valley",92553,2015-04-07,2015-04-08,87086,369.9987,9,536.23,"Order.ID"
24407,"Not Specified",0.08,3.38,0.85,1412,"Marc Ray","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Avery Hi-Liter® Fluorescent Desk Style Markers",0.48,"United States","West","California","Mountain View",94043,2015-02-02,2015-02-04,87087,20.4536,12,38.81,"Order.ID"
1417,"Medium",0,65.99,5.26,1413,"Pamela Wiley","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","g520",0.59,"United States","East","Massachusetts","Boston",2113,2015-04-07,2015-04-08,10277,542.25,36,2144.92,"Order.ID"
6406,"Not Specified",0.02,16.48,1.99,1413,"Pamela Wiley","Express Air","Corporate","Technology","Computer Peripherals","Small Pack","Maxell DVD-RAM Discs",0.42,"United States","East","Massachusetts","Boston",2113,2015-02-02,2015-02-04,45539,69.61,27,484.56,"Order.ID"
25129,"Critical",0.02,417.4,75.23,1416,"Betsy Gibson","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables",0.79,"United States","Central","Indiana","Indianapolis",46203,2015-05-06,2015-05-07,90538,-634.8654,1,471.21,"Order.ID"
24722,"High",0.04,46.89,5.1,1416,"Betsy Gibson","Regular Air","Small Business","Office Supplies","Appliances","Medium Box","Bionaire Personal Warm Mist Humidifier/Vaporizer",0.46,"United States","Central","Indiana","Indianapolis",46203,2015-06-25,2015-06-27,90540,87.12,4,182.61,"Order.ID"
22823,"Low",0.07,4.84,0.71,1418,"Rebecca Lindsey","Regular Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","*Staples* Highlighting Markers",0.52,"United States","Central","Indiana","Kokomo",46901,2015-01-01,2015-01-03,90539,25.2402,8,36.58,"Order.ID"
24295,"Not Specified",0.01,124.49,51.94,1419,"Brooke Lancaster","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Bevis 36 x 72 Conference Tables",0.63,"United States","Central","Indiana","Lafayette",47905,2015-06-25,2015-06-26,90540,-94.674645,18,2376.12,"Order.ID"
19024,"Low",0.05,350.99,39,1424,"Robyn Zhou","Delivery Truck","Home Office","Furniture","Chairs & Chairmats","Jumbo Drum","Global Leather Executive Chair",0.55,"United States","West","Colorado","Englewood",80112,2015-01-12,2015-01-14,89448,451.2804,3,1020.08,"Order.ID"
19025,"Low",0,8.74,1.39,1424,"Robyn Zhou","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,"United States","West","Colorado","Englewood",80112,2015-01-12,2015-01-16,89448,44.988,7,65.2,"Order.ID"
19026,"Low",0.02,1.98,0.7,1424,"Robyn Zhou","Regular Air","Home Office","Office Supplies","Rubber Bands","Wrap Bag","Brites Rubber Bands, 1 1/2 oz. Box",0.83,"United States","West","Colorado","Englewood",80112,2015-01-12,2015-01-16,89448,-20.7328,11,22.59,"Order.ID"
23620,"Not Specified",0.05,8.04,8.94,1424,"Robyn Zhou","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Fellowes Twister Kit, Gray/Clear, 3/pkg",0.4,"United States","West","Colorado","Englewood",80112,2015-06-20,2015-06-22,89449,-164.3948,15,121.36,"Order.ID"
22824,"Low",0.04,2036.48,14.7,1425,"Gregory Crane","Delivery Truck","Small Business","Technology","Office Machines","Jumbo Drum","Lexmark 4227 Plus Dot Matrix Printer",0.55,"United States","West","Colorado","Fort Collins",80525,2015-01-01,2015-01-06,89450,-4793.004,1,2013.67,"Order.ID"
22407,"Low",0.09,125.99,2.5,1427,"Stacy Gould","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","i2000",0.6,"United States","Central","Michigan","Bay City",48708,2015-02-05,2015-02-09,90905,1258.7877,18,1824.33,"Order.ID"
19810,"Not Specified",0.05,9.78,1.39,1432,"Kerry Green","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",0.39,"United States","Central","Indiana","Indianapolis",46203,2015-03-05,2015-03-06,86826,74.2785,11,107.65,"Order.ID"
18762,"Low",0.07,10.98,4.8,1432,"Kerry Green","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",0.36,"United States","Central","Indiana","Indianapolis",46203,2015-06-20,2015-06-27,86827,52.92,16,165.21,"Order.ID"
19811,"Not Specified",0.02,3.28,3.97,1433,"Frances Jackson","Express Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 337",0.56,"United States","Central","Indiana","Jeffersonville",47130,2015-03-05,2015-03-06,86826,-66.35,7,25.15,"Order.ID"
20124,"High",0.07,300.98,64.73,1433,"Frances Jackson","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Global Leather and Oak Executive Chair, Black",0.56,"United States","Central","Indiana","Jeffersonville",47130,2015-05-19,2015-05-21,86828,1399.64,14,4285.56,"Order.ID"
20125,"High",0.01,20.98,45,1433,"Frances Jackson","Delivery Truck","Corporate","Office Supplies","Storage & Organization","Jumbo Drum","Tennsco Lockers, Sand",0.61,"United States","Central","Indiana","Jeffersonville",47130,2015-05-19,2015-05-19,86828,232.642,28,631.37,"Order.ID"
21955,"Critical",0.01,80.98,35,1438,"Jean Weiss Diaz","Regular Air","Corporate","Office Supplies","Storage & Organization","Large Box","Carina 42""Hx23 3/4""W Media Storage Unit",0.83,"United States","East","Ohio","Elyria",44035,2015-01-22,2015-01-24,90120,-409.3736,3,267.83,"Order.ID"
23415,"Critical",0.05,6.48,6.22,1439,"Kyle Kaufman","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1894",0.37,"United States","East","Ohio","Euclid",44117,2015-04-28,2015-04-29,90121,-29.07,3,21.46,"Order.ID"
22672,"Not Specified",0.04,177.98,0.99,1442,"Rodney Field","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Kensington 7 Outlet MasterPiece Power Center",0.56,"United States","Central","Missouri","Springfield",65807,2015-06-25,2015-06-27,89076,1909.8855,15,2767.95,"Order.ID"
21945,"Low",0.02,15.99,13.18,1442,"Rodney Field","Express Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,"United States","Central","Missouri","Springfield",65807,2015-01-30,2015-02-03,89077,-76.9925,7,123.03,"Order.ID"
21946,"Low",0.09,46.94,6.77,1442,"Rodney Field","Express Air","Corporate","Furniture","Office Furnishings","Small Box","Howard Miller 13"" Diameter Goldtone Round Wall Clock",0.44,"United States","Central","Missouri","Springfield",65807,2015-01-30,2015-01-30,89077,297.9696,10,431.84,"Order.ID"
23793,"Medium",0.1,218.08,18.06,1450,"Veronica Peck","Express Air","Consumer","Furniture","Chairs & Chairmats","Large Box","Lifetime Advantage™ Folding Chairs, 4/Carton",0.57,"United States","West","California","South Lake Tahoe",96150,2015-05-24,2015-05-25,86735,1318.83,12,2366.51,"Order.ID"
25006,"High",0.05,85.99,0.99,1459,"Steve Raynor","Regular Air","Consumer","Technology","Telephones and Communication","Wrap Bag","Accessory34",0.55,"United States","South","South Carolina","Taylors",29687,2015-04-05,2015-04-07,86734,36.216,4,291.64,"Order.ID"
18105,"High",0.05,12.95,4.98,1461,"Norman Adams","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","GBC Binding covers",0.4,"United States","Central","Indiana","Lafayette",47905,2015-06-02,2015-06-04,86397,134.16825,19,252.36,"Order.ID"
23735,"High",0,65.99,8.99,1466,"Wesley Reid","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","5180",0.56,"United States","Central","Nebraska","Columbus",68601,2015-06-11,2015-06-13,91115,253.3032,10,575.07,"Order.ID"
25917,"Low",0.04,130.98,54.74,1466,"Wesley Reid","Delivery Truck","Small Business","Furniture","Bookcases","Jumbo Box","O'Sullivan Elevations Bookcase, Cherry Finish",0.69,"United States","Central","Nebraska","Columbus",68601,2015-06-12,2015-06-12,91116,-723.784,14,1781.66,"Order.ID"
25915,"Low",0.04,105.29,10.12,1469,"Vicki Zhu Daniels","Regular Air","Small Business","Furniture","Office Furnishings","Large Box","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets",0.79,"United States","West","Utah","Clearfield",84015,2015-06-12,2015-06-16,91116,589.188,9,940.64,"Order.ID"
25916,"Low",0.07,31.76,45.51,1469,"Vicki Zhu Daniels","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Hon iLevel™ Computer Training Table",0.65,"United States","West","Utah","Clearfield",84015,2015-06-12,2015-06-14,91116,-1314.992,18,439.27,"Order.ID"
21710,"High",0.03,420.98,19.99,1471,"Danielle Daniel","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","GBC DocuBind 200 Manual Binding Machine",0.35,"United States","East","Ohio","Westerville",43081,2015-03-21,2015-03-22,87077,3043.0311,10,4410.19,"Order.ID"
23958,"Not Specified",0.02,30.98,6.5,1472,"Tommy Ellis Ritchie","Express Air","Home Office","Technology","Computer Peripherals","Small Box","Logitech Internet Navigator Keyboard",0.79,"United States","East","Ohio","Westlake",44145,2015-06-30,2015-07-01,87078,-44.624,17,552.89,"Order.ID"
22313,"Medium",0.05,20.27,3.99,1472,"Tommy Ellis Ritchie","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Fellowes Mighty 8 Compact Surge Protector",0.57,"United States","East","Ohio","Westlake",44145,2015-05-25,2015-05-26,87079,309.254,30,621.56,"Order.ID"
24937,"Critical",0.04,9.78,1.99,1473,"Paul Puckett","Express Air","Home Office","Technology","Computer Peripherals","Small Pack","Memorex Slim 80 Minute CD-R, 10/Pack",0.43,"United States","East","Ohio","Wooster",44691,2015-01-21,2015-01-22,87076,61.2927,9,88.83,"Order.ID"
7544,"Not Specified",0.07,8.95,2.01,1481,"Marvin MacDonald","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",0.39,"United States","West","California","Los Angeles",90049,2015-03-27,2015-03-28,53953,91.73,36,307.65,"Order.ID"
25544,"Not Specified",0.07,8.95,2.01,1482,"Michael Tanner","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",0.39,"United States","Central","Michigan","Bay City",48708,2015-03-27,2015-03-28,91362,53.0679,9,76.91,"Order.ID"
22745,"Not Specified",0.05,9.65,6.22,1482,"Michael Tanner","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,"United States","Central","Michigan","Bay City",48708,2015-02-28,2015-02-28,91363,-14.6432,15,151.34,"Order.ID"
21806,"High",0.06,99.99,19.99,1484,"Alison Stewart","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","US Robotics 56K V.92 External Faxmodem",0.52,"United States","Central","Illinois","Des Plaines",60016,2015-03-11,2015-03-14,91235,-127.56,3,290.24,"Order.ID"
21807,"High",0,193.17,19.99,1484,"Alison Stewart","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Fellowes Staxonsteel® Drawer Files",0.71,"United States","Central","Illinois","Des Plaines",60016,2015-03-11,2015-03-12,91235,282.18,5,971.4,"Order.ID"
21808,"High",0.08,20.99,3.3,1484,"Alison Stewart","Express Air","Home Office","Technology","Telephones and Communication","Small Pack","Accessory39",0.81,"United States","Central","Illinois","Des Plaines",60016,2015-03-11,2015-03-11,91235,-96.338,11,193.51,"Order.ID"
22763,"Not Specified",0.04,11.5,7.19,1485,"Wayne Sutherland","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Ibico Covers for Plastic or Wire Binding Elements",0.4,"United States","Central","Illinois","Downers Grove",60516,2015-02-20,2015-02-23,91236,-23.35788,14,157.81,"Order.ID"
22764,"Not Specified",0.02,15.7,11.25,1485,"Wayne Sutherland","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Hanging Personal Folder File",0.6,"United States","Central","Illinois","Downers Grove",60516,2015-02-20,2015-02-21,91236,-18.2416,1,19.44,"Order.ID"
22765,"Not Specified",0.05,225.02,28.66,1485,"Wayne Sutherland","Delivery Truck","Home Office","Office Supplies","Storage & Organization","Jumbo Drum","Tennsco Double-Tier Lockers",0.72,"United States","Central","Illinois","Downers Grove",60516,2015-02-20,2015-02-22,91236,1428.9104,21,4636.63,"Order.ID"
18460,"High",0.04,119.99,14,1492,"Don Beard","Delivery Truck","Corporate","Technology","Office Machines","Jumbo Drum","Epson C82 Color Inkjet Printer",0.36,"United States","Central","Missouri","Ozark",65721,2015-06-16,2015-06-18,88004,509.9583,6,739.07,"Order.ID"
19472,"Critical",0.06,8.37,10.16,1494,"Kate Lehman","Regular Air","Corporate","Furniture","Office Furnishings","Large Box","Westinghouse Clip-On Gooseneck Lamps",0.59,"United States","East","Maryland","Dundalk",21222,2015-03-11,2015-03-13,85880,-255.65,18,157.64,"Order.ID"
19473,"Critical",0.09,6.48,9.17,1494,"Kate Lehman","Express Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1996",0.37,"United States","East","Maryland","Dundalk",21222,2015-03-11,2015-03-13,85880,-76.54,6,42.16,"Order.ID"
24286,"Critical",0.09,6.28,5.29,1497,"Gloria Jacobs","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon® 200 Class™ Desk Accessories, Burgundy",0.43,"United States","East","New York","Elmira",14901,2015-03-11,2015-03-12,85880,-10.09,2,14.08,"Order.ID"
24287,"Critical",0.03,15.14,4.53,1497,"Gloria Jacobs","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Eldon® Gobal File Keepers",0.81,"United States","East","New York","Elmira",14901,2015-03-11,2015-03-13,85880,-92.87,17,256.73,"Order.ID"
20016,"Medium",0.05,2.16,6.05,1499,"Charlotte L Doyle","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Peel & Stick Add-On Corner Pockets",0.37,"United States","South","Florida","Coral Gables",33134,2015-02-04,2015-02-05,90731,-298.886,8,18.59,"Order.ID"
20017,"Medium",0.03,6.48,6.6,1499,"Charlotte L Doyle","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 21",0.37,"United States","South","Florida","Coral Gables",33134,2015-02-04,2015-02-05,90731,-145.852,9,58.83,"Order.ID"
20018,"Medium",0.08,146.05,80.2,1499,"Charlotte L Doyle","Delivery Truck","Home Office","Furniture","Tables","Jumbo Box","BPI Conference Tables",0.71,"United States","South","Florida","Coral Gables",33134,2015-02-04,2015-02-05,90731,-27.951,11,1557.66,"Order.ID"
21682,"Critical",0.08,3.69,0.5,1502,"Renee Huang","Regular Air","Small Business","Office Supplies","Labels","Small Box","Avery 487",0.38,"United States","South","Florida","Coral Springs",33065,2015-05-07,2015-05-10,89193,-3.6547,38,129.43,"Order.ID"
18868,"Low",0.08,5.84,1,1502,"Renee Huang","Express Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","Quartet Omega® Colored Chalk, 12/Pack",0.38,"United States","South","Florida","Coral Springs",33065,2015-06-29,2015-07-03,89194,731.922,11,61.39,"Order.ID"
18869,"Low",0,205.99,8.99,1502,"Renee Huang","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","StarTAC 8000",0.6,"United States","South","Florida","Coral Springs",33065,2015-06-29,2015-07-02,89194,186.558,13,2435.52,"Order.ID"
18061,"Low",0,85.99,0.99,1505,"Kay Schultz","Regular Air","Small Business","Technology","Telephones and Communication","Wrap Bag","Accessory4",0.85,"United States","Central","Texas","College Station",77840,2015-06-13,2015-06-18,86181,-138.0368,6,464.86,"Order.ID"
23329,"Critical",0.09,20.98,1.49,1511,"Joseph Dawson","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Legal 4-Ring Binder",0.35,"United States","Central","Indiana","Muncie",47302,2015-06-22,2015-06-24,90303,199.1823,14,288.67,"Order.ID"
23470,"Critical",0.06,55.48,4.85,1519,"Randall Boykin","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1888",0.37,"United States","East","Maine","Auburn",4210,2015-06-14,2015-06-14,89957,711.0519,19,1030.51,"Order.ID"
23471,"Critical",0.1,122.99,70.2,1522,"Earl Watts","Delivery Truck","Consumer","Furniture","Chairs & Chairmats","Jumbo Drum","Global High-Back Leather Tilter, Burgundy",0.74,"United States","Central","Minnesota","Hopkins",55305,2015-06-14,2015-06-15,89957,-899.675,17,2026.91,"Order.ID"
19269,"High",0.04,11.34,5.01,1526,"Larry Hall","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 188",0.36,"United States","South","Alabama","Birmingham",35211,2015-02-10,2015-02-11,86812,-189.224,10,115.53,"Order.ID"
24974,"Critical",0.03,30.98,8.99,1527,"Neil Parker","Express Air","Small Business","Office Supplies","Pens & Art Supplies","Small Pack","Boston School Pro Electric Pencil Sharpener, 1670",0.58,"United States","South","Alabama","Decatur",35601,2015-01-09,2015-01-11,86813,0.509999999999999,5,162.39,"Order.ID"
22253,"Low",0.03,65.99,5.26,1527,"Neil Parker","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","8860",0.56,"United States","South","Alabama","Decatur",35601,2015-03-30,2015-04-09,86814,-52.248,23,1316.03,"Order.ID"
21455,"Low",0.09,50.98,6.5,1527,"Neil Parker","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","Microsoft Natural Multimedia Keyboard",0.73,"United States","South","Alabama","Decatur",35601,2015-05-21,2015-05-28,86815,70.176,28,1395.41,"Order.ID"
24975,"Critical",0.01,525.98,19.99,1528,"Brad Stark","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","GBC DocuBind 300 Electric Binding Machine",0.37,"United States","South","North Carolina","Eden",27288,2015-01-09,2015-01-11,86813,-161.924,9,4920.81,"Order.ID"
21199,"Critical",0.07,4.91,0.5,1531,"Jon Ayers","Regular Air","Consumer","Office Supplies","Labels","Small Box","Avery 508",0.36,"United States","South","Florida","Palm Coast",32137,2015-01-17,2015-01-18,88852,-157.696,6,28.22,"Order.ID"
21596,"High",0.02,4.89,4.93,1533,"Nicole Reid","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",0.66,"United States","Central","Missouri","University City",63130,2015-02-06,2015-02-07,91328,-56.446,14,74.01,"Order.ID"
21597,"High",0.07,10.06,2.06,1533,"Nicole Reid","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Riverleaf Stik-Withit® Designer Note Cubes®",0.39,"United States","Central","Missouri","University City",63130,2015-02-06,2015-02-07,91328,33.189,5,48.1,"Order.ID"
23147,"Low",0,599.99,24.49,1548,"John Bray","Regular Air","Corporate","Technology","Copiers and Fax","Large Box","Canon Image Class D660 Copier",0.44,"United States","Central","Indiana","Richmond",47374,2015-06-23,2015-06-25,88487,-367.165,18,11015.82,"Order.ID"
19627,"Low",0.07,17.7,9.47,1551,"Laurence Flowers","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Portfile® Personal File Boxes",0.59,"United States","South","Mississippi","Biloxi",39530,2015-06-25,2015-07-01,87488,-243.544,18,300.67,"Order.ID"
20993,"Critical",0.01,348.21,40.19,1552,"Gary Koch","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Bretford CR4500 Series Slim Rectangular Table",0.62,"United States","South","Mississippi","Clinton",39056,2015-01-01,2015-01-04,87486,-337.092,2,723.54,"Order.ID"
24862,"Not Specified",0.03,12.28,6.35,1553,"Tara Powers Underwood","Regular Air","Small Business","Office Supplies","Paper","Small Box","Staples Premium Bright 1-Part Blank Computer Paper",0.38,"United States","South","Mississippi","Greenville",38701,2015-03-22,2015-03-24,87484,68.676,7,87.53,"Order.ID"
26135,"High",0.04,10.98,3.99,1554,"Joan Floyd","Regular Air","Small Business","Office Supplies","Appliances","Small Box","Staples Surge Protector 6 outlet",0.58,"United States","South","Mississippi","Gulfport",39503,2015-05-18,2015-05-18,87485,481.032,15,172.22,"Order.ID"
25409,"High",0.03,124.49,51.94,1554,"Joan Floyd","Delivery Truck","Consumer","Furniture","Tables","Jumbo Box","Bevis 36 x 72 Conference Tables",0.63,"United States","South","Mississippi","Gulfport",39503,2015-02-13,2015-02-14,87487,-4.018,7,894.88,"Order.ID"
18294,"Not Specified",0.06,2.89,0.99,1556,"Carol Wood","Regular Air","Consumer","Office Supplies","Labels","Small Box","Avery 482",0.38,"United States","South","Virginia","Alexandria",22304,2015-06-01,2015-06-03,87425,-2.0097,6,16.67,"Order.ID"
18295,"Not Specified",0.08,22.84,11.54,1556,"Carol Wood","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1964",0.39,"United States","South","Virginia","Alexandria",22304,2015-06-01,2015-06-03,87425,-477.372,9,195.16,"Order.ID"
18511,"Low",0.09,60.98,49,1557,"James Nicholson","Regular Air","Consumer","Office Supplies","Appliances","Large Box","Euro Pro Shark Stick Mini Vacuum",0.59,"United States","South","Virginia","Annandale",22003,2015-03-25,2015-04-02,87426,-954.758,15,879.62,"Order.ID"
18512,"Low",0.05,29.89,1.99,1557,"James Nicholson","Regular Air","Consumer","Technology","Computer Peripherals","Small Pack","Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,"United States","South","Virginia","Annandale",22003,2015-03-25,2015-03-27,87426,219.4734,12,361.19,"Order.ID"
